date,continent,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence
564,1,3,5500306,3893,140183,183,63135935,59526,2900,411,19862848,70210318,56857959,3485,5953,1,74,196271491,969,41,11,6,1102,10,590,2
226,2,6,4372093,2005,103986,663,19381303,12661,2546,392,99409876,63327058,4260012,74984,1076,1,7,945769342,193,34,22,5,20882,43,724,17
537,0,9,1561729,2016,325897,712,14570226,15591,2742,445,45895464,14505915,61621110,65491,14088,2,38,922201594,547,38,5,3,7219,6,160,10
30,1,4,5031595,9388,113783,127,16275309,71718,2528,281,2443647,18450431,65617580,86208,7236,2,74,77460625,454,21,17,18,16139,5,658,13
105,0,9,5478047,1772,211655,286,12207970,55235,1424,176,33867115,709714,2234487,78946,5671,2,71,1198226975,919,46,12,3,23990,17,716,9
379,1,3,9070277,8353,466836,822,4962826,7970,2772,303,21474535,19940886,22302992,14262,4974,1,57,341723229,20,27,18,9,9835,44,131,8
366,1,1,1119043,3976,283895,252,73746572,47922,2913,44,38434407,41872906,33596801,93296,3527,1,57,566633816,989,40,8,6,49739,34,799,6
87,1,7,7103230,1751,147525,777,9673204,30755,1483,4,67806621,8390330,50928528,75370,18686,1,9,786223288,484,43,9,15,18658,19,310,11
238,0,0,2558231,8967,216916,699,33605324,19416,498,8,89804069,69142131,19785590,97815,12292,1,17,964602784,629,36,16,15,46615,7,248,4
651,1,5,6659908,7430,432184,385,90360129,13672,1971,203,5272098,7273990,25966501,27928,9796,1,53,532095906,366,30,24,16,42333,35,390,14
91,0,4,3080389,7170,161149,229,21850453,83468,2930,114,97467565,32897385,55869348,63179,1075,0,34,1040044713,854,49,24,13,62965,29,106,11
605,2,9,1661909,6469,239654,270,8735143,46996,2603,78,88779877,4605914,43105598,86365,16712,0,1,607974369,566,28,9,13,7067,49,720,17
577,1,8,2656138,9131,427991,770,40126952,74095,2571,307,34385731,19850431,51839236,88379,14433,1,79,1383298241,666,48,7,9,15807,38,287,18
876,1,6,110078,3220,189216,810,6061297,64,2802,497,93324580,8342038,18617467,34712,3477,0,65,688483084,652,24,16,13,60697,5,465,18
196,2,1,1915631,539,310714,414,76281531,68835,2679,88,93271240,15540537,47498038,85491,7124,0,32,1264411764,370,31,13,4,57727,36,536,12
689,1,3,6314127,1461,177169,197,52555502,70385,2326,273,37198120,32305050,43874431,34328,17386,1,9,411428694,85,24,20,14,14255,12,653,7
1013,1,0,9792712,5184,286647,322,46211871,5639,2163,59,11663415,10602119,25149971,31632,14702,0,59,646445820,809,20,15,4,8433,48,275,7
655,1,8,2008187,8547,133851,55,87179319,11055,781,467,97725911,79850340,25905924,37515,2821,1,34,986163478,296,27,15,17,60080,0,602,13
181,1,7,1659066,234,348984,830,68024972,59220,1857,145,62098447,48958658,32900326,62074,9657,2,25,1227661313,850,22,17,11,13291,11,182,14
54,1,7,2148815,1548,131827,202,99317124,87594,1540,439,28485259,73602837,41423038,72690,11417,0,72,170621956,612,49,7,12,61106,24,592,4
847,1,7,7355740,7480,301407,782,55209971,29427,2572,141,19580993,20591173,4525991,64947,12939,0,32,1138367117,360,42,18,12,67316,3,743,19
735,1,9,4506259,4213,370635,620,19162488,82516,1450,403,53658557,76018795,60355172,28170,18764,0,13,144792630,598,20,14,16,16235,17,159,3
10,2,6,7473915,1673,317231,627,99851031,64666,361,104,16619154,40050315,61578830,46857,8686,1,48,546048760,649,26,21,11,58986,24,181,12
969,2,9,7658426,6708,435497,603,28133051,64274,9,146,75677341,32363541,30025211,49744,2416,1,82,837823586,709,40,7,10,30244,22,490,11
945,3,9,6404003,7982,51482,137,53153025,10866,2035,96,64364431,49035765,38862495,96699,19633,1,84,430319784,824,31,11,7,55425,23,132,12
0,1,5,4135314,2100,448073,421,1419351,3889,1633,132,35188183,18332498,55619530,77621,2142,1,84,1096337789,168,44,24,5,29110,43,231,11
369,2,9,910681,3748,122989,814,4918970,48226,985,417,95049612,49431419,49723067,92780,19772,1,42,248105556,944,35,16,6,5857,25,233,2
129,1,5,1607618,3173,410616,56,3727713,31335,478,319,6805060,63761118,36398028,5327,10234,2,79,20325319,416,39,23,3,50175,47,436,19
729,1,0,3896830,1815,302259,561,42538710,50547,1399,202,43731703,63156630,37986001,61246,207,0,85,509160902,861,37,18,17,11397,7,273,19
491,1,5,4336787,3841,276393,70,59524339,26162,269,485,36321765,62645577,30551792,82675,10846,2,45,1387853480,228,39,23,16,64964,14,432,10
696,2,7,2755423,8016,244255,910,33735548,89449,1000,232,27598238,1656978,55972488,91411,8664,1,31,507009279,38,26,11,6,29824,32,464,4
412,2,9,71295,7011,440041,913,62930193,24687,1123,484,85009204,61450201,35610729,33264,18022,0,70,970303465,577,31,6,3,6658,14,611,4
118,0,7,9132582,4493,110361,593,96549156,98756,1394,98,50245264,15083795,26324669,78596,15246,1,90,308137716,331,21,21,11,16765,17,762,2
784,1,7,7613287,674,286744,371,99020260,10995,1397,452,88266032,9905013,29721578,15656,4356,0,97,1080345503,984,37,21,10,60513,45,452,12
1007,3,4,3445376,8088,299850,616,21826461,56488,759,6,56359088,59953454,29799701,18805,6024,1,29,138857248,113,33,17,16,23154,26,348,10
78,2,3,5251035,8578,281366,599,29484553,2631,2539,272,18954434,34547915,47478303,99902,7605,0,95,849322793,56,42,16,9,60086,16,281,8
270,1,0,3612600,2158,361185,513,16617198,34954,1060,211,14110617,16945496,57505537,28855,1436,0,49,74982217,54,26,23,17,12887,38,544,10
466,1,9,825816,2661,366648,871,97908234,5967,669,262,57592844,49886009,406138,4127,11763,1,30,1304003993,224,33,8,4,33307,3,760,17
303,1,7,8763313,2064,41139,83,26395560,88294,499,276,67940517,1019925,59034547,61722,13004,1,98,186514297,583,25,17,9,61599,28,635,2
469,0,3,2026793,3253,114919,993,51585473,87278,958,194,62739605,58334022,64502797,38319,8698,2,87,262480946,510,38,5,18,4339,4,244,11
626,1,3,554594,4979,247677,42,86189770,64471,191,499,10067284,5482177,49288228,69126,10797,1,69,538666412,356,45,7,3,21995,8,725,14
1003,0,2,8536326,7703,303446,665,82255360,37116,90,488,55791516,50803807,66229911,12973,2781,1,89,607928089,97,42,13,9,63779,3,614,19
209,1,2,3504473,8931,225756,838,67832017,92116,1815,480,97452588,277460,53588037,82381,443,2,68,176203948,241,48,21,7,42160,45,189,15
703,2,5,7299695,1401,349982,933,28779554,34227,1854,489,37841062,47145222,6023932,48087,16501,1,44,52956056,192,49,19,12,50420,2,598,11
638,1,0,2204664,3259,461375,605,3447010,1942,1566,396,8528580,63401714,59005468,57711,9732,0,94,625233724,748,43,24,7,59106,25,302,15
409,1,1,4341747,3923,139718,809,49216310,47664,2295,494,85885645,14785428,40536035,27281,10962,1,96,422571463,782,28,5,17,37128,11,443,19
881,1,3,9907771,4214,144615,132,73602786,28069,109,446,68171331,51372423,47333147,16549,566,1,31,640932533,779,26,12,18,59330,19,310,17
355,0,0,686976,3227,225568,394,19347611,87342,2811,207,9283680,47451000,68870292,61426,19986,1,35,475436439,969,33,8,17,45074,24,158,2
583,1,6,2472189,2745,153857,64,66545334,14407,250,392,63773075,28386395,49425913,27623,18320,1,38,995575768,885,49,5,9,48309,22,638,11
284,2,8,8506404,6091,340497,289,3333951,59201,2021,456,28231651,11803189,37787657,89616,4183,0,82,939738144,502,32,10,19,11546,37,680,15
636,3,1,1241082,3866,424622,375,61715580,80093,383,356,12023020,50033822,15092355,4697,7926,1,79,1071194687,420,25,9,15,65792,45,262,13
1007,1,4,5184502,5818,351136,768,67421280,54348,2628,211,65580739,47162227,63790581,15730,9844,1,98,406605274,916,48,13,9,55929,15,267,8
56,1,5,6561000,2222,313572,466,50470628,81981,1508,32,49662087,41458136,6826045,28245,5801,2,46,61982913,615,31,7,4,18539,1,400,7
774,1,7,6671458,2792,23777,897,74239207,17878,229,404,70254387,11307379,25892227,44134,13796,2,73,1120732040,301,40,14,14,41019,44,668,12
247,1,6,4892306,9889,57939,212,13604581,83100,1844,476,26038055,31262071,41281406,31313,16021,1,85,938217206,568,43,23,15,26976,48,154,8
585,1,7,3674515,4063,446242,147,22613831,78629,20,181,16993144,19253284,57905925,84093,5500,1,22,719419897,992,45,19,5,46567,21,666,8
868,1,1,1579159,1524,348594,572,72034055,55420,2325,75,79412080,33447548,50773223,65573,5402,1,62,314203794,850,44,21,12,69568,22,745,16
971,2,2,9295925,8224,422769,470,13971740,91987,1946,163,96508451,76822437,54595143,53595,4781,1,54,4787005,288,45,21,19,4156,7,493,6
160,2,6,4515488,6198,23548,148,65448994,43168,617,291,10230661,45986482,50353701,29908,2686,2,74,62745454,953,40,12,8,66724,23,142,13
389,3,0,6041495,4025,456437,87,12810213,54862,1105,158,85240055,44784459,66449277,67557,15515,2,69,55453203,981,32,19,8,5995,15,288,17
407,1,8,9056842,2566,430481,323,49193004,89622,14,305,22596349,47698980,12379218,39648,17587,1,81,31107256,238,40,20,18,32792,49,177,12
983,3,8,8767088,2803,125549,894,34380197,82025,2095,483,28050645,26589284,61992369,37289,5056,2,31,479905771,896,45,9,4,34265,9,281,10
270,2,6,6324167,3709,433917,395,17685867,28004,959,335,38774853,33586718,39202832,62710,11129,1,21,1375396142,884,30,22,18,19541,18,668,1
368,1,0,791971,6155,444503,789,76892221,20471,1717,181,24105705,47142077,38377840,8839,7057,0,80,383744205,49,28,14,16,40102,30,138,13
295,1,1,501157,719,137799,403,22825162,91820,2876,467,56596808,56316561,33552027,96541,12099,1,36,1083412963,672,30,5,9,58543,17,298,19
143,1,0,4378727,6516,241532,81,97381944,60167,883,282,9817103,343045,52804491,68838,15855,1,28,845677509,312,36,17,4,21283,23,461,16
976,3,1,4124499,4579,181789,640,66872281,83828,2977,64,56659430,60109962,10854982,8511,13578,2,33,281235664,677,21,18,3,5857,48,711,13
655,0,9,5946594,972,425643,285,90589785,65308,1889,249,16913581,12961398,15569150,86527,5183,1,6,542647697,914,43,16,9,44627,25,274,9
179,1,8,5106799,3718,147764,381,17768607,83969,700,326,62415546,9611117,60369538,75450,16326,2,77,1386718578,503,24,9,14,52870,45,644,5
835,2,3,4327576,7395,31625,864,50096425,14568,1318,419,74861349,15379063,61772336,9948,16696,1,71,282155920,420,23,14,11,66862,2,508,14
275,0,1,4962140,4402,287062,791,23613300,9466,2232,468,65367776,13049116,38925703,44638,8354,2,55,1330033074,922,25,13,15,12007,5,573,4
40,1,4,2799487,4552,434352,269,67696933,91057,1346,158,9271569,73785709,41886015,93890,17912,1,71,497023680,974,37,24,14,63193,47,703,17
479,1,8,2904941,2207,376970,291,87834141,57324,194,77,56570379,44306296,48451803,5873,12580,1,37,575033930,71,28,21,12,34266,6,118,7
57,2,5,7983441,4426,114881,452,56531628,15467,477,36,59393845,4496050,9065146,31461,9757,2,29,657384489,923,31,20,19,17267,36,470,8
920,2,5,5320385,6919,445625,714,69425002,97555,2369,369,28914687,66912253,16401821,73034,15760,1,86,169642831,91,47,8,15,67429,22,623,5
570,0,7,2100021,8835,277721,23,49634572,75955,1939,397,90135040,49068438,42468042,89092,4768,1,42,294567844,343,45,11,18,17451,20,719,10
961,2,1,9749436,8386,347299,955,40141674,52948,1705,204,84204942,69714438,61285391,98142,398,1,19,1244687792,764,45,12,7,51607,32,192,13
308,1,0,6928040,8680,111776,862,29876646,16676,474,197,20778094,43578239,61061947,27091,15244,2,74,441904795,779,37,14,15,55157,36,339,6
182,1,5,618467,2204,361390,310,67659530,94791,2501,477,23574490,22443831,52543112,71171,17431,1,33,634903112,728,45,5,13,30705,46,154,14
766,2,9,5333152,5345,233996,460,71092891,31514,2892,458,82362831,44103756,36248754,52999,18326,1,21,868781494,48,43,16,18,48608,12,684,12
643,2,3,7328141,3276,257831,207,41231294,22650,115,116,58314516,2212669,42622524,33532,239,2,2,1381017274,141,48,12,11,40500,34,700,8
182,1,4,5072148,1102,212803,791,65317731,88290,219,390,13702784,24177225,13718439,22690,6464,1,97,1008930119,936,21,16,7,14250,17,438,6
796,0,9,1707923,5243,158761,716,93442435,77701,2645,311,91036764,72980963,35931239,17036,671,2,46,1080729063,90,20,5,9,53432,35,114,17
82,3,8,5134207,6614,142226,663,41902563,10683,2432,77,24084930,51831054,40424764,45040,19003,1,16,196901890,87,25,11,6,65033,7,171,1
419,1,0,8516999,9433,497873,437,45828857,98092,1850,178,12825995,61611828,50569922,56196,2461,1,75,835477686,837,47,20,6,34716,22,537,14
476,1,7,6730886,8707,357092,537,71892833,59819,2844,88,34473851,66227114,65678923,47911,18490,0,88,106070647,644,38,15,10,69607,9,787,8
344,3,9,9405634,5223,21341,705,28302216,80978,1932,147,6628251,56908322,65176334,44562,1087,1,52,60974339,358,32,20,18,30529,16,687,14
594,2,1,5853584,8584,359698,335,69169281,4860,633,307,32951846,17294319,49517748,10321,6776,1,2,563575738,174,35,18,6,34101,35,658,10
308,1,4,8170528,630,205753,421,41352983,3729,2197,187,10492836,49096973,31251094,29152,9334,1,36,46235701,885,44,22,7,47498,11,392,2
983,0,3,4301754,9171,369942,749,7795087,31351,1929,197,61657758,63979696,1442970,85884,5124,2,24,932090454,988,47,5,17,13818,34,789,19
804,0,1,2269042,6683,308474,320,52741007,62744,2964,269,35001017,34776754,3344742,86531,12151,2,63,1343009096,59,41,10,8,63234,24,677,2
971,3,2,1983509,277,249141,496,21588590,24346,624,43,28570592,49610368,17910519,54911,16525,0,51,565867843,558,42,15,19,56287,4,334,4
162,1,2,7740141,232,349903,586,85719840,74155,1798,369,51168608,1696380,25856487,90298,16780,1,35,1299566561,268,29,23,7,61196,19,623,8
148,1,1,116381,9744,199488,946,65091055,76700,2334,200,92654335,26332840,9953492,145,17939,1,64,187142950,834,34,18,10,43059,43,402,18
781,1,6,1521701,5690,256139,162,52775015,6955,1010,240,21038318,22962836,16721820,70637,7054,0,58,1396511505,352,46,14,4,61978,49,562,6
861,1,5,6105525,7659,348951,810,97392988,65642,1126,487,52438119,61247757,3627164,4247,10700,1,90,619058913,717,43,7,19,47918,18,779,11
748,1,7,9587994,25,295457,540,99212831,70290,2658,172,3552138,76229747,33513136,75114,1028,1,59,815851448,544,40,14,18,36297,2,272,10
27,0,4,3438618,7468,309044,164,31228450,44293,1214,324,31646748,6082134,3230794,69724,10368,0,50,225344929,546,21,13,16,65293,6,656,7
606,3,6,7913697,6410,78840,848,36094497,61336,1861,196,80441432,52208522,2316722,97310,17054,0,82,985814466,859,21,20,5,31340,39,513,14
277,2,1,2457184,8652,165767,697,94432407,21662,2664,447,33557900,79019639,6685873,63289,16122,2,20,412502041,475,23,13,19,35539,32,764,10
284,1,9,4103022,3764,161297,565,14990214,6408,608,423,57783858,22759251,13707035,43547,4594,1,24,1012492066,847,37,11,18,12698,14,194,11
236,2,5,1418175,6599,348216,294,18804307,40403,2954,120,62009707,22903319,9683588,2696,14611,1,78,67380648,369,36,6,10,66388,19,603,4
577,2,5,3806688,5102,358511,41,31696058,1225,2123,345,7753653,57773942,35387004,62041,13394,1,44,1188252586,183,48,5,14,16252,40,126,18
543,1,4,7265795,7006,49156,923,59911590,12196,1469,32,49952914,48990296,469303,19713,1855,0,40,1089185898,460,40,13,19,14897,20,272,3
317,1,4,3772962,3483,208281,284,12490289,69786,1292,481,19665209,1813028,60872511,44549,16319,0,88,1238393882,503,28,11,9,7982,37,324,14
862,2,5,4041776,1994,87453,938,3732622,15372,2869,174,67174947,29139797,64369016,43548,19813,1,61,1053242114,483,24,16,4,32281,14,402,17
478,3,6,2727423,8682,158901,386,47467955,17279,588,415,76780315,34808215,18813152,52633,14985,1,80,899595748,810,45,19,17,19879,36,775,2
636,1,1,5709840,1072,474124,137,91672443,95729,919,159,93084546,46539275,17632272,96411,10270,2,80,753768011,569,33,5,11,52113,23,147,1
327,1,1,5130397,6707,25938,186,48861516,54240,906,316,92120569,51731380,23339480,90886,13597,1,12,104206382,889,39,14,19,22218,27,218,7
383,1,5,3451356,215,59164,909,76214551,92404,853,491,11326949,11758419,14264160,4641,9880,1,65,510147094,519,36,22,12,50733,29,242,16
552,0,4,9520173,7605,447746,715,13596880,38187,1404,438,29505636,38134087,27529432,71095,16953,0,95,338596368,232,23,14,3,14521,22,396,14
90,3,4,3444084,9915,199271,430,36643118,48481,2973,80,47988842,67994909,38389960,99564,12886,1,48,826662223,138,21,15,11,16867,23,142,16
802,3,8,2927109,9784,60282,553,955227,28475,2662,273,56091480,54530670,24070862,11631,17530,1,73,3243645,869,31,14,15,56626,13,775,8
679,1,6,6979451,2606,309945,861,12833377,44552,977,174,21547944,41498459,38454799,35816,11966,1,56,1026528336,65,30,12,3,26605,49,491,19
476,0,4,8519981,8350,402681,415,61042997,67969,1266,217,34763042,27404774,43026831,2023,6514,1,20,88269646,126,40,7,10,8712,45,669,7
59,1,1,7778484,4781,265470,799,30692270,76534,1999,167,27759964,45443216,6641164,25656,4900,1,19,312253529,73,38,7,5,67336,26,640,16
52,1,7,8503902,3313,396875,425,37627908,96669,40,167,40268392,50873075,47688020,86190,12601,1,43,327202924,429,49,8,13,13240,1,562,7
587,0,7,6214624,9968,453505,415,45965380,99605,2443,271,83121884,47448049,44559294,87253,16411,2,48,741726657,537,45,20,19,11363,8,733,5
429,3,6,4842611,7763,158666,25,88715056,6858,2627,95,11680331,79364241,49979510,34842,15301,0,50,971520640,29,34,10,13,25728,42,731,7
590,2,2,6357182,5939,115819,370,31335729,74486,2559,268,29295842,10605564,13272756,98086,5349,1,95,1313824157,520,35,23,14,7598,46,189,4
180,2,7,4335868,2295,266907,384,41814714,74474,1108,139,81975891,13151982,33385283,55189,1029,1,10,262475807,399,40,21,9,11737,8,731,3
771,0,6,9814996,5685,481873,55,10307743,25168,1386,144,91632592,40068699,33903433,45923,6616,0,38,673773917,775,23,18,12,59404,36,466,7
224,0,1,2215167,1696,141900,252,69561414,32099,25,369,20961268,49959739,26069858,35080,1996,1,51,711463977,831,49,19,12,12833,31,287,3
892,2,3,3886402,1946,309732,633,69191416,71180,1197,14,6037240,48203586,19643764,3474,17725,0,96,67354243,688,35,5,15,8688,15,525,10
333,2,0,6545535,2783,273365,105,99159664,61455,1382,190,83527422,66687602,13280434,79707,15693,0,50,791860137,478,47,16,17,61717,21,296,1
482,1,5,6842385,3644,404427,129,64631508,54240,2722,203,51708771,55905806,5593489,3260,18471,2,77,178569375,223,49,23,14,31621,33,435,9
80,0,0,9078552,5241,13569,848,98983817,74796,2680,242,97352649,15480079,12811657,60218,374,1,74,691186811,848,37,5,19,11844,5,671,19
521,1,7,688105,6420,227966,669,99030932,54592,2902,334,78629585,60013077,28164052,49109,11561,0,56,1053320738,348,23,10,17,41124,9,122,7
323,0,8,1989173,7557,37860,375,30121919,47458,2647,184,46444701,1852021,54030901,5618,3045,0,13,1077282112,362,37,6,5,3863,1,228,3
468,1,6,3080761,2645,202630,742,31226096,58046,16,106,37847367,11320176,36813902,45765,14728,2,21,1196709394,916,37,16,11,30489,45,769,6
566,1,4,1414466,6589,307481,966,17956858,16488,1919,442,4722408,50572382,40697614,34118,13838,1,24,605906403,975,43,7,18,41731,28,411,16
391,1,4,445101,6353,445527,307,72491726,58841,192,490,45973362,15325598,2592650,9285,5949,2,3,431570444,899,21,14,19,67041,26,312,6
872,1,1,8106609,1932,144587,90,66994650,395,802,10,58625100,69381962,24316327,57083,805,2,37,26802714,998,33,19,9,23526,35,746,8
392,2,6,7413023,1757,71695,392,15234162,52669,1745,273,84196062,61470806,11509877,73677,6352,2,61,92050221,870,47,8,15,53788,49,737,15
863,2,3,7613269,5085,253078,533,11031140,10845,2115,170,85187192,42476424,31326575,28352,6470,1,14,507247629,707,49,20,9,10156,8,130,5
193,1,3,1105534,5637,242599,801,16211635,36059,1961,138,40105413,3347891,25179241,44056,278,2,17,1020059223,300,25,6,5,30917,6,353,10
858,2,3,9972201,1116,368893,109,77129441,18394,139,167,89795893,13074383,30461032,63045,1405,1,70,254490402,953,46,7,18,16396,14,738,2
705,1,6,9613273,492,480443,560,68844305,93993,281,319,23808507,31006525,41998483,23707,8979,2,16,691256778,877,24,10,18,34980,45,225,4
494,3,7,4353127,8811,155976,640,51585524,45906,367,95,7405396,45820473,39768879,22161,7150,2,13,628706467,248,45,20,11,29788,20,504,4
419,0,0,7315360,7888,191007,584,96760691,59332,244,456,61223781,14902636,8386815,67390,17716,1,97,990987449,494,28,22,3,68605,39,324,9
549,1,4,8073461,6474,305934,339,44637414,37305,503,233,88876138,19408524,63432785,18650,8065,1,1,657424292,79,48,9,16,64307,10,615,16
